,FRYC2Y10 Index,FRYC1030 Index,DEYC2Y10 Index,DEYC2Y30 Index
2012-05-02,225.543,75.6,153.061,225.485
2012-05-03,226.473,76.8,152.619,225.037
2012-05-04,224.062,77.95,150.357,221.973
2012-05-07,225.112,78.15,150.668,220.065
2012-05-08,220.101,75.0,145.389,216.275
2012-05-09,219.381,75.15,144.942,216.426
2012-05-10,217.726,73.75,146.563,216.34
2012-05-11,215.592,72.5,142.667,210.925
2012-05-14,212.696,68.25,139.538,205.567
2012-05-15,213.963,67.65,140.027,206.577
2012-05-16,217.552,67.2,140.061,206.94
2012-05-17,219.942,68.7,137.106,202.343
2012-05-18,222.102,69.65,137.64,203.466
2012-05-21,224.279,69.05,138.542,202.646
2012-05-22,222.304,67.7,140.894,203.491
2012-05-23,218.951,67.85,133.113,193.666
2012-05-24,207.31,66.0,132.778,190.818
2012-05-25,207.409,69.85,132.405,191.943
2012-05-28,208.914,70.7,133.562,192.519
2012-05-29,206.684,72.0,131.873,188.294
2012-05-30,199.443,72.55,125.935,180.641
2012-05-31,193.058,74.0,119.929,173.518
2012-06-01,185.888,76.15,116.177,165.637
2012-06-04,187.165,75.35,119.733,168.589
2012-06-05,190.152,74.85,119.863,169.331
2012-06-06,196.754,74.0,126.77,180.501
2012-06-07,205.776,74.9,130.079,187.319
2012-06-08,202.432,75.15,128.785,185.993
2012-06-11,205.365,77.55,124.891,184.364
2012-06-12,216.894,76.1,133.065,195.835
2012-06-13,218.008,79.25,136.333,205.695
2012-06-14,213.534,82.65,140.501,211.691
2012-06-15,211.307,82.65,136.985,202.427
2012-06-18,211.048,85.75,138.733,205.489
2012-06-19,209.733,86.2,144.462,213.113
2012-06-20,211.589,83.75,146.501,212.793
2012-06-21,210.345,85.0,143.141,208.258
2012-06-22,206.247,86.1,144.671,211.217
2012-06-25,204.018,88.55,139.071,208.556
2012-06-26,209.699,88.05,140.65,213.175
2012-06-27,211.392,87.15,144.212,215.891
2012-06-28,213.356,88.15,140.911,216.122
2012-06-29,218.151,87.35,146.119,220.56
2012-07-02,214.156,87.8,142.207,220.21
2012-07-03,215.551,93.05,144.359,227.274
2012-07-04,214.896,92.7,138.231,221.789
2012-07-05,217.371,96.9,136.919,223.467
2012-07-06,218.504,96.9,133.891,218.71
2012-07-09,218.926,95.65,132.522,217.564
2012-07-10,220.706,96.6,131.939,217.658
2012-07-11,216.207,97.75,128.881,217.016
2012-07-12,210.215,99.65,128.482,215.73
2012-07-13,213.387,98.9,130.307,217.128
2012-07-16,208.45,98.35,128.87,217.509
2012-07-17,200.759,98.1,128.102,214.942
2012-07-18,199.251,99.0,126.145,213.557
2012-07-19,197.621,98.85,127.145,214.53
2012-07-20,194.171,95.3,124.313,213.476
2012-07-23,191.564,94.4,124.002,213.781
2012-07-24,193.785,91.75,130.708,221.495
2012-07-25,193.216,93.45,132.523,223.069
2012-07-26,196.3,92.55,137.352,224.94
2012-07-27,200.131,93.7,142.931,229.365
2012-07-30,201.38,96.2,145.728,233.389
2012-07-31,192.919,97.7,137.75,221.777
2012-08-01,196.82,97.15,144.481,229.142
2012-08-02,191.172,97.55,131.73,215.596
2012-08-03,193.689,95.6,144.655,226.205
2012-08-06,195.846,95.95,145.662,228.458
2012-08-07,195.734,96.65,151.558,234.556
2012-08-08,193.377,96.9,147.441,230.664
2012-08-09,194.591,96.15,149.327,232.801
2012-08-10,192.407,95.9,146.04,230.102
2012-08-13,192.116,95.65,145.071,228.919
2012-08-14,194.82,93.4,150.554,234.107
2012-08-15,199.44,93.45,158.661,241.711
2012-08-16,196.826,91.95,156.34,237.659
2012-08-17,196.075,91.75,153.856,234.26
2012-08-20,196.475,91.95,153.247,233.795
2012-08-21,197.146,91.05,155.252,235.581
2012-08-22,194.075,89.35,145.503,224.091
2012-08-23,190.67,89.05,139.117,218.93
2012-08-24,187.938,89.3,136.782,216.874
2012-08-27,188.225,89.95,135.888,216.744
2012-08-28,189.97,88.65,135.483,216.135
2012-08-29,195.584,89.8,138.781,217.932
2012-08-30,199.636,91.75,136.051,214.657
2012-08-31,202.186,92.4,136.973,214.886
2012-09-03,205.849,93.25,141.66,218.383
2012-09-04,208.997,93.6,142.477,219.004
2012-09-05,211.976,94.9,149.519,226.325
2012-09-06,211.06,96.5,152.58,231.67
2012-09-07,204.756,96.3,148.791,230.574
2012-09-10,206.959,98.25,150.87,235.545
2012-09-11,200.209,98.7,149.927,234.213
2012-09-12,201.542,99.25,154.038,238.333
2012-09-13,197.721,100.0,149.513,233.329
2012-09-14,202.753,97.6,160.348,243.089
2012-09-17,204.999,97.6,159.007,239.171
2012-09-18,203.314,97.5,156.219,236.504
2012-09-19,205.149,98.05,155.526,238.209
2012-09-20,203.853,97.85,153.251,235.085
2012-09-21,206.541,96.75,156.367,239.153
2012-09-24,205.241,97.65,151.732,236.255
2012-09-25,206.466,96.75,151.641,234.16
2012-09-26,199.439,95.95,141.931,223.833
2012-09-27,202.374,96.45,141.803,222.653
2012-09-28,200.18,99.3,142.336,223.418
2012-10-01,200.577,99.0,140.512,222.026
2012-10-02,201.259,100.1,141.646,226.084
2012-10-03,201.577,100.2,141.738,226.395
2012-10-04,199.453,99.05,140.693,225.449
2012-10-05,210.887,87.85,146.497,231.063
2012-10-08,210.707,88.4,143.225,227.145
2012-10-09,208.668,87.7,143.658,227.9
2012-10-10,205.301,87.9,144.57,227.444
2012-10-11,203.131,87.6,145.374,228.863
2012-10-12,199.052,87.85,140.472,223.65
2012-10-15,199.89,87.95,142.195,227.268
2012-10-16,205.041,87.55,146.365,230.956
2012-10-17,205.314,87.45,153.742,238.768
2012-10-18,202.862,87.95,152.292,236.009
2012-10-19,200.774,87.0,148.579,230.452
2012-10-22,199.938,86.4,149.348,231.462
2012-10-23,201.033,86.6,146.33,229.825
2012-10-24,203.626,87.2,147.418,232.613
2012-10-25,205.905,87.2,149.797,235.283
2012-10-26,204.684,88.1,148.415,234.936
2012-10-29,204.711,89.1,142.694,228.774
2012-10-30,204.954,89.3,143.641,229.426
2012-10-31,204.809,89.2,142.299,225.933
2012-11-01,204.245,88.4,143.418,225.801
2012-11-02,204.92,88.9,144.11,225.704
2012-11-05,204.598,89.6,143.383,225.23
2012-11-06,203.683,89.1,144.261,226.377
2012-11-07,204.83,89.0,141.681,225.194
2012-11-08,204.783,89.3,139.449,223.887
2012-11-09,201.345,89.2,137.928,222.724
2012-11-12,199.372,89.6,137.768,223.658
2012-11-13,196.167,91.1,136.732,222.69
2012-11-14,196.669,93.3,136.153,223.631
2012-11-15,195.768,97.1,136.608,226.281
2012-11-16,195.868,97.7,136.332,227.284
2012-11-19,195.424,98.1,137.565,226.951
2012-11-20,199.439,97.2,141.794,230.156
2012-11-21,202.135,99.1,141.993,231.009
2012-11-22,203.983,100.6,142.669,232.466
2012-11-23,202.519,104.6,143.708,235.116
2012-11-26,201.801,106.5,141.397,231.484
2012-11-27,199.35,103.9,141.931,230.19
2012-11-28,194.003,104.5,137.934,227.77
2012-11-29,192.552,102.7,136.284,226.114
2012-11-30,192.349,103.0,137.4,227.298
2012-12-03,193.295,105.1,138.378,227.832
2012-12-04,190.465,106.4,137.772,226.535
2012-12-05,187.905,106.4,134.398,223.392
2012-12-06,188.312,104.6,134.144,225.878
2012-12-07,191.768,108.3,137.031,231.057
2012-12-10,190.667,108.2,137.626,230.61
2012-12-11,190.797,107.2,138.744,231.355
2012-12-12,191.943,105.8,138.892,229.314
2012-12-13,193.931,104.4,140.648,230.74
2012-12-14,193.52,101.0,138.843,227.423
2012-12-17,194.785,101.1,138.143,226.747
2012-12-18,196.485,100.6,141.231,228.757
2012-12-19,193.336,100.2,143.369,231.306
2012-12-20,192.037,97.1,141.214,226.38
2012-12-21,191.412,98.0,138.457,225.39
2012-12-24,190.594,97.5,,
2012-12-25,190.594,,,
2012-12-26,190.594,,,
2012-12-27,190.468,,,
2012-12-28,191.904,96.0,131.99,217.54
2012-12-31,191.537,95.4,132.738,218.176
2013-01-01,191.537,95.4,132.738,217.356
2013-01-02,199.606,98.5,140.887,226.009
2013-01-03,199.558,100.4,142.742,229.26
2013-01-04,197.803,101.2,145.587,233.576
2013-01-07,195.962,101.5,144.337,230.405
2013-01-08,197.415,102.5,142.439,228.224
2013-01-09,197.9,102.5,141.797,228.537
2013-01-10,199.855,103.1,146.221,232.921
2013-01-11,198.696,101.8,144.725,230.831
2013-01-14,196.03,101.7,141.278,227.712
2013-01-15,194.316,101.1,137.036,223.827
2013-01-16,194.499,101.2,143.968,224.2
2013-01-17,193.453,98.6,140.954,219.211
2013-01-18,189.23,93.5,136.988,212.877
2013-01-21,193.42,91.4,139.217,214.159
2013-01-22,193.392,93.5,140.066,217.337
2013-01-23,192.357,96.6,138.459,217.562
2013-01-24,194.544,96.9,139.378,219.813
2013-01-25,192.895,92.0,137.651,214.729
2013-01-28,190.708,88.7,139.273,213.691
2013-01-29,189.669,87.2,141.668,214.858
2013-01-30,190.816,84.3,142.242,212.357
2013-01-31,191.669,85.8,141.021,210.58
2013-02-01,190.938,87.3,142.395,214.133
2013-02-04,192.856,89.5,140.634,213.134
2013-02-05,194.19,90.8,141.551,214.238
2013-02-06,195.728,93.3,141.563,216.193
2013-02-07,196.52,95.8,142.803,219.09
2013-02-08,196.518,96.0,142.722,218.825
2013-02-11,196.263,96.6,142.422,219.687
2013-02-12,197.933,94.7,143.821,220.522
2013-02-13,198.403,95.6,144.682,221.419
2013-02-14,199.077,97.7,145.956,224.579
2013-02-15,201.822,97.3,146.418,224.17
2013-02-18,201.019,98.6,144.848,223.322
2013-02-19,201.545,98.2,144.389,223.915
2013-02-20,200.973,97.6,145.364,225.381
2013-02-21,197.32,98.1,140.342,222.408
2013-02-22,200.367,99.2,143.979,226.839
2013-02-25,201.491,98.9,143.285,227.031
2013-02-26,197.603,99.8,138.069,224.237
2013-02-27,197.596,100.8,138.083,223.515
2013-02-28,200.664,99.5,141.229,226.895
2013-03-01,196.445,99.6,137.919,223.493
2013-03-04,194.611,99.8,138.562,224.559
2013-03-05,195.194,101.7,139.197,225.552
2013-03-06,196.248,104.6,141.827,228.495
2013-03-07,194.316,105.2,140.547,225.784
2013-03-08,193.099,106.0,143.596,227.874
2013-03-11,193.199,107.9,143.744,230.915
2013-03-12,188.597,109.8,141.025,228.442
2013-03-13,187.829,110.4,141.851,229.737
2013-03-14,187.661,110.2,140.808,229.311
2013-03-15,187.089,111.5,140.744,230.229
2013-03-18,185.522,111.7,138.569,228.22
2013-03-19,183.361,108.6,134.318,220.963
2013-03-20,185.746,106.6,136.376,224.132
2013-03-21,183.823,104.7,133.59,219.013
2013-03-22,185.366,105.7,134.968,221.111
2013-03-25,186.048,110.2,131.545,221.176
2013-03-26,190.946,110.4,133.725,224.618
2013-03-27,187.568,110.4,128.794,220.104
2013-03-28,188.847,110.5,131.012,223.58
2013-03-29,188.847,110.5,131.012,223.58
2013-04-01,188.847,110.5,131.012,223.58
2013-04-02,187.011,111.0,131.073,224.101
2013-04-03,182.737,114.1,128.767,223.84
2013-04-04,172.01,118.9,124.749,220.951
2013-04-05,160.663,112.8,119.725,206.89
2013-04-08,161.092,108.2,121.169,206.941
2013-04-09,164.597,105.8,122.824,208.88
2013-04-10,171.382,106.5,125.374,213.625
2013-04-11,170.269,108.7,127.012,217.577
2013-04-12,167.104,112.2,124.259,216.651
2013-04-15,166.108,112.3,122.73,215.705
2013-04-16,168.112,111.6,124.721,215.935
2013-04-17,165.796,115.2,122.073,217.028
2013-04-18,164.28,115.5,120.988,215.038
2013-04-19,164.881,115.9,122.744,216.959
2013-04-22,161.867,114.9,122.003,215.091
2013-04-23,162.413,112.0,124.084,216.029
2013-04-24,163.052,111.8,122.493,213.795
2013-04-25,163.456,111.6,122.467,213.047
2013-04-26,162.796,112.1,120.425,210.845
2013-04-29,163.753,111.5,120.239,209.899
2013-04-30,161.006,110.3,120.216,208.596
2013-05-01,161.106,110.3,118.98,206.871
2013-05-02,159.44,110.2,119.515,208.876
2013-05-03,174.478,99.8,123.772,215.561
2013-05-06,171.898,100.5,124.449,216.162
2013-05-07,173.607,100.5,126.748,217.816
2013-05-08,173.111,100.6,125.535,216.652
2013-05-09,175.037,100.2,126.163,217.743
2013-05-10,183.621,99.9,132.883,223.767
2013-05-13,183.662,100.9,132.688,224.775
2013-05-14,183.291,100.3,134.468,225.904
2013-05-15,182.568,101.8,135.672,227.67
2013-05-16,178.115,102.0,133.678,226.327
2013-05-17,177.388,101.7,135.369,228.425
2013-05-20,176.646,101.8,137.97,231.242
2013-05-21,178.743,102.1,138.231,231.33
2013-05-22,178.806,102.3,142.766,232.925
2013-05-23,169.8,101.4,143.268,230.901
2013-05-24,170.3,100.8,141.914,228.335
2013-05-27,171.9,101.6,142.486,230.398
2013-05-28,174.0,101.1,145.676,232.271
2013-05-29,175.4,99.0,145.0,229.443
2013-05-30,176.8,99.4,143.35,228.104
2013-05-31,174.9,101.2,143.434,228.974
2013-06-03,174.9,100.7,142.383,226.926
2013-06-04,173.3,101.6,143.647,228.195
2013-06-05,171.9,102.1,140.682,225.899
2013-06-06,173.2,100.6,138.451,222.876
2013-06-07,169.4,100.1,136.627,219.464
2013-06-10,171.0,99.9,139.896,221.481
2013-06-11,169.5,98.5,139.255,219.06
2013-06-12,170.7,99.2,140.725,221.039
2013-06-13,170.6,101.1,141.064,223.483
2013-06-14,166.5,102.5,138.604,222.479
2013-06-17,166.2,104.0,138.284,224.485
2013-06-18,167.4,103.6,139.288,223.943
2013-06-19,167.5,104.7,139.34,224.1
2013-06-20,171.3,100.3,141.763,222.216
2013-06-21,174.6,97.7,145.974,222.87
2013-06-24,180.5,92.9,154.109,225.221
2013-06-25,185.5,93.0,156.433,227.476
2013-06-26,184.6,98.0,156.499,231.44
2013-06-27,183.1,97.3,154.064,229.766
2013-06-28,187.0,93.4,153.864,228.782
2013-07-01,186.3,93.3,152.166,226.587
2013-07-02,186.9,92.1,152.647,228.265
2013-07-03,184.4,91.5,148.944,223.966
2013-07-04,191.2,92.1,153.485,230.109
2013-07-05,195.1,94.1,160.591,238.427
2013-07-08,193.0,95.3,160.533,239.613
2013-07-09,193.1,96.1,157.088,237.144
2013-07-10,191.5,97.3,155.093,235.09
2013-07-11,187.4,97.0,150.358,230.746
2013-07-12,184.1,98.0,145.529,226.963
2013-07-15,185.4,98.5,145.819,227.743
2013-07-16,185.7,100.8,145.935,228.906
2013-07-17,185.7,101.3,145.389,228.564
2013-07-18,184.4,105.5,144.324,229.11
2013-07-19,186.3,106.5,143.25,229.006
2013-07-22,184.4,105.5,141.252,225.882
2013-07-23,183.2,103.0,141.314,224.384
2013-07-24,186.3,100.1,148.331,228.117
2013-07-25,187.6,98.3,151.434,232.475
2013-07-26,187.6,100.4,151.335,233.736
2013-07-29,187.2,100.2,150.125,231.261
2013-07-30,186.9,101.3,151.31,232.116
2013-07-31,186.1,99.7,151.638,231.157
2013-08-01,185.4,98.5,151.01,229.665
2013-08-02,182.5,98.5,149.743,229.446
2013-08-05,185.5,98.5,151.698,232.269
2013-08-06,187.8,98.1,152.931,231.924
2013-08-07,186.7,97.8,151.89,230.833
2013-08-08,186.3,97.7,152.087,231.407
2013-08-09,186.0,97.3,151.663,231.075
2013-08-12,186.7,98.1,153.244,233.114
2013-08-13,192.6,96.7,158.087,236.013
2013-08-14,191.4,97.0,160.218,238.837
2013-08-15,197.2,96.5,165.191,242.917
2013-08-16,196.7,96.4,166.048,244.559
2013-08-19,197.6,94.9,166.75,245.04
2013-08-20,194.5,94.9,163.354,242.449
2013-08-21,197.0,95.3,161.909,241.499
2013-08-22,199.4,94.3,165.619,243.522
2013-08-23,197.3,92.1,164.865,239.576
2013-08-26,197.8,91.7,162.529,239.751
2013-08-27,197.2,94.0,160.754,239.222
2013-08-28,198.2,95.4,162.135,239.715
2013-08-29,199.8,97.5,161.854,240.647
2013-08-30,202.1,97.1,161.733,240.377
2013-09-02,203.5,96.4,164.071,242.008
2013-09-03,204.5,96.8,165.45,242.187
2013-09-04,206.1,96.6,166.413,242.804
2013-09-05,210.1,91.6,171.008,243.632
2013-09-06,206.7,101.4,168.06,243.23
2013-09-09,208.8,105.0,170.129,247.395
2013-09-10,213.1,104.1,175.336,252.032
2013-09-11,209.9,105.8,179.174,252.503
2013-09-12,209.0,108.1,177.035,252.108
2013-09-13,206.7,106.8,175.247,249.121
2013-09-16,202.5,109.3,172.66,248.977
2013-09-17,202.8,108.9,174.726,250.191
2013-09-18,204.5,108.5,176.2,251.317
2013-09-19,201.6,115.2,173.045,254.913
2013-09-20,203.3,114.9,172.929,254.935
2013-09-23,202.3,115.1,172.011,253.365
2013-09-24,197.5,115.7,166.33,249.23
2013-09-25,195.4,114.1,163.049,244.68
2013-09-26,196.2,111.7,163.826,244.104
2013-09-27,195.3,112.3,160.649,241.986
2013-09-30,194.8,111.5,160.968,241.847
2013-10-01,195.0,111.0,163.362,244.207
2013-10-02,196.9,112.6,164.766,247.33
2013-10-03,197.2,114.3,163.47,248.717
2013-10-04,197.4,115.0,166.528,252.201
2013-10-07,195.7,116.2,163.959,251.192
2013-10-08,196.3,114.1,163.753,250.803
2013-10-09,196.9,112.0,163.675,250.183
2013-10-10,200.1,110.9,168.618,254.521
2013-10-11,198.8,111.5,168.329,254.946
2013-10-14,198.5,111.3,168.097,255.07
2013-10-15,199.8,110.5,171.262,257.54
2013-10-16,200.9,109.3,171.201,257.067
2013-10-17,199.8,111.0,168.549,255.927
2013-10-18,197.3,112.1,165.729,253.785
2013-10-21,197.0,111.3,166.287,252.708
2013-10-22,193.6,111.1,164.05,250.873
2013-10-23,189.9,112.0,160.603,248.959
2013-10-24,188.5,112.0,158.892,247.17
2013-10-25,187.5,111.6,156.828,244.594
2013-10-28,186.1,111.4,155.739,243.968
2013-10-29,185.7,112.0,155.934,245.103
2013-10-30,185.2,113.4,153.193,243.542
2013-10-31,186.3,115.0,155.771,246.865
2013-11-01,186.3,117.1,157.597,249.762
2013-11-04,185.7,116.8,156.069,247.557
2013-11-05,190.1,115.8,160.04,250.134
2013-11-06,191.5,117.7,160.449,252.227
2013-11-07,191.1,121.3,159.738,254.637
2013-11-08,195.5,119.4,165.689,258.161
2013-11-11,195.8,119.2,165.645,259.002
2013-11-12,199.6,120.5,168.674,263.993
2013-11-13,196.4,120.8,163.467,259.38
2013-11-14,192.7,120.0,159.471,255.619
2013-11-15,192.7,119.2,159.46,254.824
2013-11-18,191.6,119.5,157.249,253.263
2013-11-19,193.8,118.6,160.122,254.407
2013-11-20,194.5,119.4,161.516,256.696
2013-11-21,198.0,118.1,163.804,258.587
2013-11-22,193.9,116.6,160.95,252.806
2013-11-25,194.0,117.6,159.082,251.046
2013-11-26,192.6,118.3,156.249,248.916
2013-11-27,194.0,118.6,158.371,250.979
2013-11-28,193.0,119.2,157.174,250.049
2013-11-29,191.9,118.2,157.535,249.265
2013-12-02,193.5,116.5,161.328,250.981
2013-12-03,210.6,97.2,159.852,250.142
2013-12-04,213.4,96.6,164.532,253.057
2013-12-05,216.8,94.3,165.109,251.464
2013-12-06,215.1,92.8,162.459,248.161
2013-12-09,212.7,92.3,161.078,247.273
2013-12-10,211.9,92.4,161.405,248.175
2013-12-11,210.5,92.0,158.005,244.412
2013-12-12,210.7,90.5,158.474,243.043
2013-12-13,209.5,89.5,158.012,242.658
2013-12-16,209.1,89.2,157.943,242.009
2013-12-17,210.0,89.9,159.351,243.874
2013-12-18,211.7,88.1,161.02,243.179
2013-12-19,215.7,88.2,165.271,248.09
2013-12-20,215.6,88.9,164.171,246.285
2013-12-23,217.9,88.9,164.887,245.91
2013-12-24,216.9,89.5,177.646,257.811
2013-12-25,216.9,89.5,165.762,245.928
2013-12-26,216.9,89.5,165.762,245.928
2013-12-27,225.7,86.9,170.97,251.162
2013-12-30,227.1,87.8,171.791,252.741
2013-12-31,225.5,88.0,170.861,253.1
2014-01-01,225.5,88.0,170.861,253.101
2014-01-02,225.8,89.2,172.434,253.804
2014-01-03,226.6,91.7,173.27,256.022
2014-01-06,223.7,92.5,169.365,252.595
2014-01-07,219.6,92.8,166.955,250.644
2014-01-08,221.3,92.5,167.309,251.226
2014-01-09,227.8,92.4,170.002,254.877
2014-01-10,222.7,94.4,165.468,253.955
2014-01-13,221.3,94.7,163.349,252.128
2014-01-14,217.4,93.3,160.859,248.838
2014-01-15,217.3,92.7,160.829,248.686
2014-01-16,215.6,93.6,159.98,249.401
2014-01-17,213.8,93.3,157.877,247.465
2014-01-20,212.7,93.3,157.403,246.695
2014-01-21,212.8,92.4,157.737,246.765
2014-01-22,215.2,92.2,158.383,247.982
2014-01-23,214.4,91.3,155.162,244.942
2014-01-24,211.2,91.5,153.03,243.116
2014-01-27,209.7,90.4,152.868,242.343
2014-01-28,210.3,90.4,155.099,243.734
2014-01-29,209.2,91.7,162.81,242.588
2014-01-30,209.5,93.0,161.797,242.958
2014-01-31,204.5,94.2,158.945,241.512
2014-02-03,200.9,94.8,156.273,239.146
2014-02-04,203.2,95.5,156.637,239.802
2014-02-05,203.4,96.3,155.727,239.371
2014-02-06,204.6,95.9,156.983,239.716
2014-02-07,203.6,97.6,156.604,240.461
2014-02-10,204.7,98.7,156.46,241.172
2014-02-11,205.7,98.7,157.646,242.242
2014-02-12,208.6,97.9,158.712,242.855
2014-02-13,207.0,99.2,155.621,241.461
2014-02-14,207.5,98.7,156.594,242.837
2014-02-17,202.8,99.7,156.858,244.292
2014-02-18,200.9,100.7,155.481,244.483
2014-02-19,201.3,100.3,154.874,243.22
2014-02-20,203.6,99.8,156.369,244.244
2014-02-21,200.4,100.3,154.088,242.515
2014-02-24,201.1,100.1,155.059,243.623
2014-02-25,197.4,99.6,152.236,239.319
2014-02-26,197.1,98.6,151.617,239.382
2014-02-27,191.9,99.7,147.199,235.806
2014-02-28,194.6,98.2,149.438,236.516
2014-03-03,190.1,98.5,144.307,232.064
2014-03-04,193.3,98.0,148.344,236.256
2014-03-05,192.9,98.7,148.346,236.6
2014-03-06,194.0,98.3,148.002,235.792
2014-03-07,192.6,97.3,147.163,234.231
2014-03-10,192.6,99.0,145.584,234.198
2014-03-11,194.0,100.8,146.957,237.063
2014-03-12,191.3,102.3,143.537,234.886
2014-03-13,189.6,102.6,139.828,231.923
2014-03-14,186.7,102.0,139.313,231.241
2014-03-17,187.1,102.0,140.877,232.48
2014-03-18,186.1,102.1,140.74,231.608
2014-03-19,189.2,101.7,142.394,232.717
2014-03-20,188.2,99.5,143.531,231.154
2014-03-21,186.2,98.8,142.31,229.686
2014-03-24,184.3,99.1,139.061,227.293
2014-03-25,185.5,100.5,140.44,229.063
2014-03-26,185.0,101.9,140.562,229.273
2014-03-27,183.4,102.8,139.786,229.37
2014-03-28,184.1,102.4,140.273,228.901
2014-03-31,184.5,101.7,140.476,228.504
2014-04-01,183.9,102.4,139.64,228.06
2014-04-02,186.0,102.1,142.367,230.409
2014-04-03,184.8,103.1,141.947,232.152
2014-04-04,178.5,104.8,138.748,231.043
2014-04-07,178.6,105.3,136.87,229.586
2014-04-08,179.2,104.9,138.098,229.795
2014-04-09,180.2,103.9,139.186,229.558
2014-04-10,176.9,104.6,136.099,226.957
2014-04-11,175.3,103.4,134.365,224.353
2014-04-14,175.1,103.1,136.922,226.912
2014-04-15,171.2,103.7,134.438,224.686
2014-04-16,171.1,103.3,135.01,224.63
2014-04-17,170.7,102.4,134.342,223.278
2014-04-18,170.7,102.4,134.342,223.277
2014-04-21,170.7,102.4,134.342,223.277
2014-04-22,173.0,102.2,136.204,225.418
2014-04-23,165.1,101.5,134.806,223.562
2014-04-24,164.6,100.7,134.235,221.855
2014-04-25,163.2,100.4,131.267,217.9
2014-04-28,164.5,100.4,132.37,219.399
2014-04-29,167.4,100.8,135.254,223.563
2014-04-30,164.9,100.1,132.535,221.613
2014-05-01,164.9,100.1,132.535,221.613
2014-05-02,165.1,100.2,132.267,221.425
2014-05-05,165.8,99.9,131.735,221.456
2014-05-06,163.7,99.8,130.873,220.143
2014-05-07,164.2,99.6,132.258,220.862
2014-05-08,163.0,101.0,132.498,223.559
2014-05-09,162.4,102.2,131.845,224.542
2014-05-12,164.0,102.3,133.056,225.867
2014-05-13,162.1,103.0,130.91,224.505
2014-05-14,157.5,103.0,126.467,219.627
2014-05-15,153.8,103.0,121.438,213.779
2014-05-16,154.9,103.3,123.383,215.999
2014-05-19,157.4,103.1,124.93,217.132
2014-05-20,160.0,104.1,127.023,220.227
2014-05-21,160.5,103.6,133.825,221.992
2014-05-22,161.0,103.0,133.997,221.645
2014-05-23,161.8,103.9,134.803,222.9
2014-05-26,163.5,103.8,135.777,224.735
2014-05-27,160.9,104.8,133.162,221.736
2014-05-28,155.4,104.9,128.38,217.074
2014-05-29,156.3,105.3,128.968,218.329
2014-05-30,157.6,106.1,129.171,219.698
2014-06-02,158.8,106.6,130.622,221.591
2014-06-03,161.7,106.4,134.468,224.493
2014-06-04,164.6,106.0,137.524,227.011
2014-06-05,162.4,107.5,135.43,226.486
2014-06-06,156.3,110.8,129.479,224.9
2014-06-09,154.8,110.0,131.55,225.536
2014-06-10,156.1,109.2,133.555,227.186
2014-06-11,157.9,110.1,135.434,229.687
2014-06-12,160.1,113.4,134.937,231.484
2014-06-13,159.5,113.0,133.039,228.797
2014-06-16,159.9,112.7,132.204,227.896
2014-06-17,162.1,112.3,135.303,229.838
2014-06-18,170.2,102.3,133.4,227.15
2014-06-19,164.6,103.8,128.398,223.799
2014-06-20,166.2,103.7,130.375,226.321
2014-06-23,165.0,104.0,128.047,224.546
2014-06-24,163.3,104.2,128.057,225.001
2014-06-25,157.7,104.1,122.797,219.783
2014-06-26,156.9,103.2,121.73,217.756
2014-06-27,157.9,101.5,122.438,216.443
2014-06-30,157.8,100.9,121.522,215.696
2014-07-01,158.9,101.8,122.48,217.648
2014-07-02,162.8,102.1,125.803,220.797
2014-07-03,160.9,104.4,126.303,222.295
2014-07-04,158.7,104.9,124.226,220.214
2014-07-07,158.7,105.2,123.6,220.146
2014-07-08,155.4,104.9,119.935,216.653
2014-07-09,156.0,105.1,120.399,217.081
2014-07-10,154.0,104.5,117.855,212.985
2014-07-11,154.4,104.1,118.254,213.285
2014-07-14,154.7,103.9,118.448,212.77
2014-07-15,153.5,102.6,118.148,211.475
2014-07-16,151.9,101.5,117.048,209.76
2014-07-17,148.1,101.4,112.811,206.608
2014-07-18,147.0,100.6,112.679,204.729
2014-07-21,146.0,100.4,112.222,204.155
2014-07-22,146.3,99.6,113.313,205.76
2014-07-23,144.5,99.2,111.624,204.147
2014-07-24,146.9,98.5,114.259,206.793
2014-07-25,145.3,98.1,111.83,204.208
2014-07-28,144.0,97.9,111.371,202.007
2014-07-29,140.6,97.2,108.894,198.043
2014-07-30,144.5,98.0,113.219,203.463
2014-07-31,144.3,99.0,112.825,204.127
2014-08-01,142.9,99.9,110.937,202.924
2014-08-04,142.7,99.5,110.845,201.831
2014-08-05,147.3,98.5,113.911,203.909
2014-08-06,143.3,97.9,109.271,198.76
2014-08-07,140.9,97.1,105.368,193.698
2014-08-08,137.8,96.4,104.22,191.958
2014-08-11,139.5,97.4,105.973,194.78
2014-08-12,138.7,99.3,106.379,196.676
2014-08-13,136.0,101.0,103.451,195.314
2014-08-14,134.7,99.8,101.201,191.868
2014-08-15,129.2,98.8,96.401,184.904
2014-08-18,135.6,99.2,101.486,190.069
2014-08-19,134.1,98.9,100.797,188.732
2014-08-20,132.8,97.7,98.332,184.958
2014-08-21,132.8,97.4,98.34,184.806
2014-08-22,131.5,96.7,98.02,182.724
2014-08-25,128.4,98.2,97.728,184.317
2014-08-26,124.0,97.7,95.466,181.727
2014-08-27,122.4,97.8,92.487,179.047
2014-08-28,121.2,96.8,89.907,174.805
2014-08-29,123.5,98.4,91.853,177.616
